Exported,variables,from,results,directory:,./../outputs/n2/results/read_tb/2BL/SN2GND/alln/300626_newtb/raw_ff/nch_lvtll_mac_nch_lvtll_mac.raw/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
writetr0_vth1,writetr1_vth1,readtr0_vth1,readtr1_vth1,storagetr0_vth1,storagetr1_vth1,vb,vneg,vholddelta,taccess,twrite,vss_dc,pb3_on,vdd,drt,res,writetr0_plotox,writetr1_plotox,readtr0_plotox,readtr1_plotox,storagetr0_plotox,storagetr1_plotox,writetr0_parl2,writetr1_parl2,readtr0_parl2,readtr1_parl2,storagetr0_parl2,storagetr1_parl2,temp,bl0_current_sampled,bl0_sampled,bl1_current_sampled,bl1_sampled,bl_current_margin,bl_voltage_margin,rwl_activation_instant,senseamp_activation_instant,sn0_duringread,sn0_margin_read,sn1_duringread,sn1_margin_read,storagetr0_vth,storagetr0_vth_rwl,storagetr1_vth,storagetr1_vth_rwl,writetr0_vth,writetr1_vth
-4.60441,3.02552,-0.400627,1.06328,-3.80156,3.47097,0.725,-0.2,0,3.00E-10,3.00E-10,0,1,0.825,5.00E-06,2600,0.183121,-0.604421,-0.00319862,0.0468128,0.0559758,-3.55363,0.20791,-0.141414,0.041582,-0.191396,0.32466,-0.784602,125,1.15E-05,0.618916,2.41E-05,0.558456,0.475586,0.0604601,5.00E-06,5.00E-06,0.313075,-0.0191547,0.485499,0.0939615,0.29392,0.280289,0.391538,0.382342,0.350197,0.41181
-4.61232,0.498668,-0.560521,1.05351,-3.76237,1.87907,0.925,-0.1,0,5.00E-10,5.00E-10,0,1,0.825,5.00E-06,2600,0.180203,-0.325261,-0.00433748,0.080009,0.0463322,-5.47849,0.210171,-0.024166,0.0676252,-0.318077,0.416595,-0.939534,125,2.45E-05,0.3375,3.08E-05,0.32343,0.794174,0.0140695,5.00E-06,5.00E-06,0.388681,-0.0942387,0.494757,0.123389,0.294442,0.28346,0.371368,0.363156,0.350196,0.368645
-4.61164,0.624272,-0.560635,1.05181,-3.76319,1.95157,0.925,-0.1,0,5.00E-10,4.00E-10,0,1,0.825,5.00E-06,2600,0.180373,-0.333352,-0.00453397,0.0765071,0.0463253,-5.44004,0.210337,-0.027324,0.0678124,-0.313422,0.416336,-0.940909,125,2.45E-05,0.337498,3.07E-05,0.325135,0.797723,0.0123626,5.00E-06,5.00E-06,0.38867,-0.0942391,0.495187,0.122879,0.294431,0.283449,0.372308,0.364081,0.350196,0.370802
-4.61069,0.885642,-0.563034,1.04215,-3.76407,2.1138,0.925,-0.1,0,5.00E-10,3.00E-10,0,1,0.825,5.00E-06,2600,0.180518,-0.335066,-0.00472972,0.0788755,0.0459177,-5.3418,0.207911,-0.0400588,0.0681868,-0.30867,0.416807,-0.95458,125,2.45E-05,0.337494,3.03E-05,0.329036,0.805925,0.00845779,5.00E-06,5.00E-06,0.388657,-0.0942376,0.496143,0.121737,0.29442,0.283436,0.374407,0.366142,0.350196,0.375282
-4.61158,1.06937,-0.560519,1.02744,-3.76331,2.24161,0.825,-0.1,0,5.00E-10,5.00E-10,0,1,0.825,5.00E-06,2600,0.180603,-0.341777,-0.00472679,0.0748108,0.0433289,-5.25938,0.210145,-0.050075,0.0679476,-0.299847,0.416352,-0.94871,125,2.45E-05,0.337537,3.01E-05,0.332389,0.812996,0.00514749,5.00E-06,5.00E-06,0.388654,-0.0942233,0.496755,0.120698,0.294431,0.283448,0.376058,0.367757,0.350196,0.378432
-4.60981,0.499983,-0.578619,1.10041,-3.7627,1.84829,0.925,-0.1,0,4.00E-10,5.00E-10,0,1,0.825,5.00E-06,2600,0.18019,-0.330368,-0.00406804,0.0758222,0.0457056,-5.49194,0.210102,-0.026587,0.0684388,-0.288272,0.416615,-0.873432,125,2.45E-05,0.409546,3.08E-05,0.406092,0.794562,0.0034539,5.00E-06,5.00E-06,0.388669,-0.0942308,0.49415,0.123183,0.294438,0.283447,0.370967,0.362769,0.350196,0.368664
-4.60926,0.625869,-0.578341,1.09619,-3.76341,1.9201,0.925,-0.1,0,4.00E-10,4.00E-10,0,1,0.825,5.00E-06,2600,0.180178,-0.330639,-0.00406777,0.0749676,0.0454633,-5.45505,0.210328,-0.0302801,0.068195,-0.284486,0.416588,-0.874947,125,2.45E-05,0.40955,3.06E-05,0.407492,0.798146,0.00205802,5.00E-06,5.00E-06,0.388659,-0.0942303,0.494561,0.122662,0.294429,0.283438,0.371899,0.363684,0.350196,0.37082
-4.61137,1.26853,-0.560912,1.01594,-3.76351,2.3755,0.825,-0.1,0,5.00E-10,4.00E-10,0,1,0.825,5.00E-06,2600,0.180603,-0.344793,-0.00472679,0.0728806,0.0435258,-5.15726,0.210342,-0.0605875,0.0657811,-0.292693,0.416548,-0.951253,125,2.45E-05,0.337525,2.98E-05,0.335937,0.820657,0.00158755,5.00E-06,5.00E-06,0.388653,-0.0942244,0.497412,0.119632,0.294428,0.283445,0.377781,0.369441,0.350196,0.381845
-4.61058,0.884994,-0.581318,1.08574,-3.76146,2.08321,0.925,-0.1,0,4.00E-10,3.00E-10,0,1,0.825,5.00E-06,2600,0.18045,-0.334571,-0.00406851,0.0726703,0.0459502,-5.36009,0.207973,-0.0395729,0.068686,-0.276771,0.416424,-0.878759,125,2.45E-05,0.409542,3.03E-05,0.410693,0.806462,-0.00115081,5.00E-06,5.00E-06,0.388687,-0.0942331,0.495487,0.121476,0.294454,0.283463,0.374011,0.365757,0.350196,0.375262
-4.60933,1.07643,-0.579005,1.07595,-3.76329,2.21057,0.825,-0.1,0,4.00E-10,5.00E-10,0,1,0.825,5.00E-06,2600,0.180491,-0.341779,-0.00406403,0.0704846,0.0430309,-5.27475,0.210134,-0.0501434,0.0683713,-0.271768,0.416204,-0.880821,125,2.45E-05,0.409407,3.01E-05,0.413211,0.81353,-0.00380412,5.00E-06,5.00E-06,0.388729,-0.0942974,0.496213,0.120558,0.294431,0.283443,0.375655,0.36737,0.350196,0.378547
-4.61032,1.2746,-0.57895,1.06489,-3.7621,2.34532,0.825,-0.1,0,4.00E-10,4.00E-10,0,1,0.825,5.00E-06,2600,0.180309,-0.346263,-0.00406532,0.068274,0.0432838,-5.17368,0.210201,-0.0610505,0.0683931,-0.263542,0.416098,-0.881037,125,2.45E-05,0.409398,2.98E-05,0.416088,0.821217,-0.00669051,5.00E-06,5.00E-06,0.388749,-0.0943017,0.496874,0.119485,0.294447,0.283459,0.377389,0.369066,0.350196,0.381943
